Last_updated,DAM_ID,Project name,Continent,Country,Main_river,Major_Basin,Capacity (MW),Ref_cap,Lat_2016,Lon_2016,Stage,Ref_stage,Start,End,Ref_time,Reference 1,Reference 2,Reference 3,Reference 4,Reference 5
Aug-15,1348,Holt,Europe,Iceland,Thjórs,Iceland,53.00,,64.1118010000,-20.5297280000,P,,2009,,,http://www.thjorsa.is/category.aspx?catID=49,,,,
Aug-15,1349,Urri_afoss ,Europe,Iceland,Thjórs,Iceland,130.00,,63.9651130000,-20.5293850000,P,,2009,,,http://www.thjorsa.is/category.aspx?catID=50,,,,
Aug-15,1350,Bú_arháls,Europe,Iceland,Thjórs,Iceland,80.00,,64.3868470000,-20.0110240000,U,,2011,2015,,World Atlas,http://www.landsvirkjun.com/Company/PowerProjectsandTenders/BudarhalsHydroelectricStation/,,,
Aug-15,1351,Shklovskaya,Europe,Belarus,Dnipro (Dnieper),Dnieper,4.90,,54.2792580000,30.2624130000,P,,,,,http://mogilev.energo.by/en-us/investmentprojects.aspx,,,,
Aug-15,1352,Mogilevskaya,Europe,Belarus,Dnipro (Dnieper),Dnieper,5.10,,53.8628540000,30.2796650000,P,,,,,http://mogilev.energo.by/en-us/investmentprojects.aspx,,,,
Aug-15,1353,Harmas Körös,Europe,Hungary,,Danube,2.00,,46.8132190000,20.0602340000,P,,,,,http://www.rowater.ro/TEST/Planul%20de%20Management%20al%20Districtului%20International%20al%20Dunarii/Anexe/DRBMP_Annex_07_List_Future_Infrastructure_Projects.pdf,,,,
Aug-15,1354,Sladski Vrh,Europe,France,Doubs,Rhône,30.00,,46.6999650000,5.7378860000,P,,,,,World Atlas 2012 - referenced from place names,,,,
Aug-15,1355,Cmurek,Europe,Slovenia,Mur,Danube,30.00,,46.7029970000,15.7768750000,P,,,,,World Atlas 2012 - referenced from place names,,,,
Aug-15,1356,Konjisce,Europe,Slovenia,Mur,Danube,30.00,,46.7194460000,15.8197050000,P,,,,,World Atlas 2012 - referenced from place names,,,,
Aug-15,1357,Apace,Europe,Austria,Mur,Danube,30.00,,46.7086770000,15.9155560000,P,,,,,World Atlas 2012 - referenced from place names,,,,
Aug-15,1358,Radgona,Europe,Slovenia,Mur,Danube,30.00,,46.6824210000,15.9931470000,P,,,,,World Atlas 2012 - referenced from place names,,,,
Aug-15,1359,Radenci,Europe,Slovenia,Mur,Danube,30.00,,46.6489650000,16.0530280000,P,,,,,World Atlas 2012 - referenced from place names,,,,
Aug-15,1360,Hrastje,Europe,Slovenia,Mur,Danube,30.00,,46.6166380000,16.0900710000,P,,,,,World Atlas 2012 - referenced from place names,,,,
Aug-15,1361,Verzej,Europe,Slovenia,Mur,Danube,30.00,,46.5920770000,16.1730620000,P,,,,,World Atlas 2012 - referenced from place names,,,,
Aug-15,1363,Bre_ice,Europe,Slovenia,Sava,Danube,41.50,,45.8949070000,15.6300830000,U,,,2014,,http://www.hse.si/en/projects/hydro/construction-of-hpps-on-the-lower-sava-river,,,,
Aug-15,1364,Mokrice,Europe,Croatia,Sava,Danube,30.50,,45.8708280000,15.6724980000,U,,,2015,,http://www.hse.si/en/projects/hydro/construction-of-hpps-on-the-lower-sava-river,,,,
Aug-15,1365,Suhadol,Europe,Slovenia,Sava,Danube,41.00,,46.0998780000,15.1438250000,P,,,,,balkan rivers coordinate / http://ksh.fgg.uni-lj.si/bled2008/cd_2008/04_Water%20management/159_Kryzanowski.pdf,,,,
Aug-15,1366,Trbovlje,Europe,Slovenia,Sava,Danube,34.00,,46.1261990000,15.0531290000,P,,,,,http://ksh.fgg.uni-lj.si/bled2008/cd_2008/04_Water%20management/159_Kryzanowski.pdf,,,,
Aug-15,1367,Renke,Europe,Slovenia,Sava,Danube,35.00,,46.0942160000,14.9510550000,P,,,,,http://ksh.fgg.uni-lj.si/bled2008/cd_2008/04_Water%20management/159_Kryzanowski.pdf,,,,
Aug-15,1368,Ponovice,Europe,Slovenia,Sava,Danube,68.00,,46.0811490000,14.8746660000,P,,,,,http://ksh.fgg.uni-lj.si/bled2008/cd_2008/04_Water%20management/159_Kryzanowski.pdf,,,,
Aug-15,1369,Kresnice,Europe,Slovenia,Sava,Danube,29.00,,46.1064460000,14.7832600000,P,,,,,http://ksh.fgg.uni-lj.si/bled2008/cd_2008/04_Water%20management/159_Kryzanowski.pdf,,,,
Aug-15,1370,Jevnica,Europe,Slovenia,Sava,Danube,29.00,,46.0872220000,14.7346260000,P,,,,,http://ksh.fgg.uni-lj.si/bled2008/cd_2008/04_Water%20management/159_Kryzanowski.pdf,,,,
Aug-15,1371,Zalog,Europe,Slovenia,Drau,Danube,15.00,,46.0797800000,14.6121310000,P,,,,,http://ksh.fgg.uni-lj.si/bled2008/cd_2008/04_Water%20management/159_Kryzanowski.pdf,,,,
Aug-15,1372,_entjakob,Europe,Slovenia,Drau,Danube,19.00,,46.0841860000,14.5814180000,P,,,,,http://ksh.fgg.uni-lj.si/bled2008/cd_2008/04_Water%20management/159_Kryzanowski.pdf,,,,
Aug-15,1373,Je_ica,Europe,Slovenia,Drau,Danube,55.00,,46.0974000000,14.5211510000,P,,,,,http://ksh.fgg.uni-lj.si/bled2008/cd_2008/04_Water%20management/159_Kryzanowski.pdf,,,,
Aug-15,1374,Gameljne,Europe,Slovenia,Drau,Danube,27.00,,46.1160860000,14.4940420000,P,,,,,http://ksh.fgg.uni-lj.si/bled2008/cd_2008/04_Water%20management/159_Kryzanowski.pdf,,,,
Aug-15,1375,Tacen,Europe,Slovenia,Drau,Danube,33.00,,46.1226300000,14.4408130000,P,,,,,http://ksh.fgg.uni-lj.si/bled2008/cd_2008/04_Water%20management/159_Kryzanowski.pdf,,,,
Aug-15,1376,Ashta1,Europe,Albania,Drin,Adriatic Sea - Greece - Black Sea Coast,24.00,,42.0068780000,19.5982400000,U,,,,,balakn rivers coordinates /, http://www.energji-ashta.al/eashta/project-description/,,,
Aug-15,1377,Ashta2,Europe,Albania,Drin,Adriatic Sea - Greece - Black Sea Coast,24.00,,42.0211500000,19.5386100000,U,,,,,balakn rivers coordinates / ,http://www.energji-ashta.al/eashta/project-description/,,,
Aug-15,1379,Castrovido,Europe,Spain,Duero,Ebro,92.00,,42.0430140000,-3.2434590000,U,,,2014,,World Atlas 2012 ,http://www.doka.com/web/references/index.en.php?refid=8213,,,
Aug-15,1380,Baixo Sabor,Europe,Portugal,Duero,Douro,170.00,,41.2290240000,-7.0125680000,U,,2011,2020,,World Atlas / ,http://translate.google.de/translate?hl=en&sl=pt&u=http://www.a-nossa-energia.edp.pt/centros_produtores/empreendimento.php%3Fitem_id%3D1&prev=/search%3Fq%3DBaixo%2BSabor%26hl%3Den%26biw%3D1920%26bih%3D1069&sa=X&ei=3oldUenMGsjHsgaQ2oCIBQ&ved,,,
Aug-15,1381,Foz Tua,Europe,Portugal,Duero,Douro,259.00,,41.2007440000,-7.4058440000,U,,2011,2015,,World Atlas 2012 / ,http://www.somague.pt/site/shownews.asp?idn=786&lg=en,,,
Aug-15,1382,Nemnovskaya,Europe,Belarus,Neris (Vilija),Neman,20.00,,53.6771880000,23.7822820000,U,,,2015,,http://austria.mfa.gov.by/_modules/_cfiles/files/nemnovskaya%20hydropower%20station_2576.pdf,,,,
Nov-15,1386,Lower-Bureya,Asia,Russia,Amur,Amur,320.00,800,49.7877780000,129.9683330000,U,800,2010,2016,800,https://en.wikipedia.org/wiki/Bureya_River,https://ru.wikipedia.org/wiki/%D0%9D%D0%B8%D0%B6%D0%BD%D0%B5-%D0%91%D1%83%D1%80%D0%B5%D0%B9%D1%81%D0%BA%D0%B0%D1%8F_%D0%93%D0%AD%D0%A1,,,
Aug-15,1388,Banje,Europe,Albania,Drin,Adriatic Sea - Greece - Black Sea Coast,280.00,,40.9490470000,20.0851390000,U,,2012,,,World Atlas / http://www.devollhydropower.al/new/index.php/en/our-project-2/project-overview/banje-hpp,,,,
Aug-15,1389,Sykia,Europe,Greece,Haliacmon,Adriatic Sea - Greece - Black Sea Coast,126.50,,39.3133820000,21.4133760000,U,,,,,World Atlas 2012 / http://itia.ntua.gr/~nikos/dams/list%20of%20dams/r_Acheloos/acheloos%20dams.htm,,,,
Aug-15,1390,Ribeiradio,Europe,Portugal,Duero,Spain - Portugal[comma] Atlantic Coast,78.00,,40.7424120000,-8.3121940000,U,,2010,2014,,World Atlas 2012 / http://comunicacion-fccco.fcc.es/static/WFccco/boletines/eng/2010/Boletin_enero_2010_eng/adjudicaciones_01.htm,,,,
Aug-15,1391,Rastolita,Europe,Romania,Mures,Danube,50.00,,47.0160190000,25.0261550000,U,,2012,2017,,World Atlas 2012 / www.panoramio.com/photo/4537055,,,,
Aug-15,1392,Zlatica,Europe,Montenegro,Drina,Adriatic Sea - Greece - Black Sea Coast,37.00,,42.4947650000,19.3107540000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1393,Milunovici,Europe,Montenegro,Drina,Adriatic Sea - Greece - Black Sea Coast,37.00,,42.5567970000,19.3396750000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1394,Raslovici,Europe,Montenegro,Drina,Adriatic Sea - Greece - Black Sea Coast,37.00,,42.6301870000,19.3729390000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1395,Andrijevo,Europe,Montenegro,Drina,Adriatic Sea - Greece - Black Sea Coast,127.40,,42.6725380000,19.3676470000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1396,Kostanica,Europe,Montenegro,Drina,Adriatic Sea - Greece - Black Sea Coast,150.00,,42.7871050000,19.3923190000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1397,Opasanica,Europe,Montenegro,Drina,Danube,,,42.6861080000,19.5260090000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1398,Matesevo,Europe,Montenegro,Drina,Danube,,,42.7611170000,19.5507690000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1399,Zuti Krs,Europe,Montenegro,Drina,Danube,150.00,,42.8097910000,19.5156660000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1400,Bakovica Klisura,Europe,Montenegro,Drina,Danube,150.00,,42.8637190000,19.5280970000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1401,Tepca,Europe,Montenegro,Drina,Danube,,,43.2136800000,19.1152890000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1402,Ljutica,Europe,Montenegro,Drina,Danube,250.00,,43.1276390000,19.3137240000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1403,Komarnica,Europe,Montenegro,Drina,Danube,168.00,,43.0023720000,18.9393740000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1404,Velje Duboko,Europe,Montenegro,Drina,Adriatic Sea - Greece - Black Sea Coast,40.00,,42.7777420000,19.2666680000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1405,Ljevista,Europe,Montenegro,Drina,Adriatic Sea - Greece - Black Sea Coast,47.00,,42.8697830000,19.2772920000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1406,Murino,Europe,Montenegro,Drina,Danube,,,42.6615330000,19.8879630000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1407,Krusevo,Europe,Montenegro,Drin,Danube,130.00,,42.5668650000,19.8584280000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1408,Poscenje,Europe,Montenegro,Drina,Danube,7.30,,42.9741150000,19.0338120000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1409,Trebaljevo,Europe,Montenegro,Drina,Danube,,,42.8604230000,19.5285220000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1410,Kralje,Europe,Montenegro,Drina,Danube,,,42.7328560000,19.7505880000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1411,Velika,Europe,Montenegro,Drin,Danube,1.17,,42.6673040000,19.9609080000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1412,Donja Bukovica,Europe,Montenegro,Drina,Danube,20.03,,43.0161950000,19.1647030000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1413,Tusina,Europe,Montenegro,Drina,Danube,,,42.9465460000,19.1941050000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1414,Plavsko Jezero,Europe,Montenegro,Drin,Danube,,,42.6032050000,19.9260640000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1415,Timar,Europe,Montenegro,Drina,Danube,14.90,,42.9782670000,19.1881260000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1416,Kaludra,Europe,Montenegro,Drina,Danube,6.10,,42.7863630000,19.9248310000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1417,Krusev Lug,Europe,Montenegro,Drina,Adriatic Sea - Greece - Black Sea Coast,27.00,,42.8530260000,19.3224150000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1418,Ljuta,Europe,Montenegro,Drina,Adriatic Sea - Greece - Black Sea Coast,60.00,,42.8248520000,19.3645060000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1419,Poda,Europe,Montenegro,Drina,Danube,,,42.9407230000,19.8461550000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1420,Mostine,Europe,Montenegro,Drina,Danube,,,42.9771000000,19.8062710000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1421,Tresnjevo,Europe,Montenegro,Drina,Danube,,,42.7619310000,19.8098620000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1422,Navotina,Europe,Montenegro,Drina,Danube,,,42.7940360000,19.8380660000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1423,Mekote,Europe,Montenegro,Drina,Danube,,,43.4332090000,19.0635600000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1424,Nozica,Europe,Montenegro,Drina,Adriatic Sea - Greece - Black Sea Coast,14.00,,42.6261050000,19.4569450000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1425,Bac,Europe,Montenegro,Drin,Danube,,,42.8896340000,20.3009270000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1426,Gradac,Europe,Montenegro,Drina,Danube,,,43.3907540000,19.1502050000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1427,Grahovo ,Europe,Montenegro,Drina,Adriatic Sea - Greece - Black Sea Coast,,,42.6650070000,18.6344220000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1428,Bioce/Ljesnica,Europe,Montenegro,Drina,Danube,4.45,,42.9315800000,19.8575700000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1429,Berane,Europe,Montenegro,Drina,Danube,,,42.8438090000,19.8781470000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1430,Bijela,Europe,Montenegro,Drina,Danube,27.00,,42.9038910000,19.1516470000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1431,Rijeka Marsenica,Europe,Montenegro,Drina,Danube,2.75,,42.7807130000,19.8359290000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1432,Vusanje,Europe,Montenegro,Drin,Danube,3.80,,42.5279710000,19.8364440000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1433,Osljak,Europe,Montenegro,Drina,Danube,,,43.1071880000,18.8461600000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1434,Lim (825 Amsl - 645 Amsl),Europe,Montenegro,Drina,Danube,,,42.6817790000,19.8569000000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1435,Lim (907 Amsl - 825 Amsl),Europe,Montenegro,Drin,Danube,,,42.6349920000,19.9386570000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1436,Milovci,Europe,Montenegro,Drina,Danube,,,43.4405330000,19.0015780000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1437,Trebisnjica,Europe,Bosnia and Herzegovina,Drina,Adriatic Sea - Greece - Black Sea Coast,,,42.7595150000,18.4734380000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1438,Andrijevica,Europe,Montenegro,Drina,Danube,,,42.7394870000,19.7926620000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1439,Lukin Vir,Europe,Montenegro,Drina,Danube,,,42.7678470000,19.8222500000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1440,Dubravica,Europe,Montenegro,Drina,Adriatic Sea - Greece - Black Sea Coast,,,42.8083290000,19.3895760000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1441,Jara,Europe,Montenegro,Drin,Danube,6.80,,42.6087470000,19.9978510000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1442,Moraca Above 1.040 Amsl,Europe,Montenegro,Drina,Adriatic Sea - Greece - Black Sea Coast,,,42.8612880000,19.2606250000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1443,Otilovici,Europe,Montenegro,Drina,Danube,3.95,,43.3030560000,19.4024020000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1444,Ravnjak,Europe,Montenegro,Drina,Danube,,,42.9948310000,19.4331410000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1445,Rzanice (Donja Rzenica),Europe,Montenegro,Drina,Danube,,,42.8112470000,19.8541090000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1446,Savnik Ii,Europe,Montenegro,Drina,Danube,,,42.9587170000,19.0938060000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1447,Zaslapnica,Europe,Montenegro,Drina,Adriatic Sea - Greece - Black Sea Coast,,,42.6056480000,19.9876430000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1448,Vrbnica,Europe,Montenegro,Drina,Danube,7.40,,43.1619350000,18.7715430000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1449,Ratnja,Europe,Montenegro,Drina,Adriatic Sea - Greece - Black Sea Coast,,,42.8431990000,19.3092600000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1450,Pozanjska,Europe,Montenegro,Drina,Adriatic Sea - Greece - Black Sea Coast,,,42.8380470000,19.3420500000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1451,Vrela,Europe,Montenegro,Drina,Adriatic Sea - Greece - Black Sea Coast,,,42.8224160000,19.3680480000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1452,Ibrija,Europe,Montenegro,Drina,Adriatic Sea - Greece - Black Sea Coast,7.00,,42.7516440000,19.3689960000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1453,Sjevernica,Europe,Montenegro,Drina,Adriatic Sea - Greece - Black Sea Coast,4.60,,42.7087600000,19.3886590000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1454,Crnja,Europe,Montenegro,Drina,Danube,,,42.7352580000,19.6416120000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1455,Zlorecica,Europe,Montenegro,Drina,Danube,7.40,,42.7013590000,19.7922120000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1456,Kruska,Europe,Montenegro,Drina,Danube,4.34,,42.6621020000,19.7858880000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1457,Dosava Rijeka,Europe,Montenegro,Drina,Danube,1.13,,42.6584850000,19.8826190000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1458,Komaraca,Europe,Montenegro,Drin,Danube,,,42.6157540000,19.9730270000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1459,Babinopoljska,Europe,Montenegro,Drin,Danube,,,42.6069630000,20.0212750000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1460,Djuricka,Europe,Montenegro,Drin,Danube,7.05,,42.5735110000,19.9364890000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1461,Grncar,Europe,Montenegro,Drin,Danube,,,42.5757530000,19.8074360000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1462,Ljubovida,Europe,Montenegro,Drina,Danube,,,42.9992050000,19.6675460000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1463,Stitaricka,Europe,Montenegro,Drina,Danube,,,42.9242920000,19.5605760000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1464,Bjelojevicka,Europe,Montenegro,Drina,Danube,,,42.9432020000,19.5840170000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1465,Gornja Trepca,Europe,Montenegro,Drina,Danube,7.62,,42.7756660000,19.8223390000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1466,Planinski Potok,Europe,Montenegro,Drina,Danube,,,42.7847470000,20.0005370000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1467,Dapsicka,Europe,Montenegro,Drina,Danube,,,42.8635480000,19.9002600000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1468,Ibar With Its Tributaries,Europe,Montenegro,Drin,Danube,,,42.8812050000,20.2447190000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1469,Kos,Europe,Montenegro,Drina,Adriatic Sea - Greece - Black Sea Coast,19.00,,42.7193080000,19.4468090000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1470,Brskut,Europe,Montenegro,Drina,Adriatic Sea - Greece - Black Sea Coast,74.00,,42.6024220000,19.4580160000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1471,Krusevica,Europe,Montenegro,Drina,Adriatic Sea - Greece - Black Sea Coast,19.00,,42.6642160000,19.4225470000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1472,Luge,Europe,Montenegro,Drina,Adriatic Sea - Greece - Black Sea Coast,3.00,,42.7799550000,19.4040510000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1473,Javor,Europe,Montenegro,Drina,Adriatic Sea - Greece - Black Sea Coast,3.00,,42.8969130000,19.2715320000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1474,Skenderbegas,Europe,Albania,Drin,Adriatic Sea - Greece - Black Sea Coast,320.00,,40.7890750000,20.2054360000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1475,Badelonje,Europe,Albania,Haliacmon,Adriatic Sea - Greece - Black Sea Coast,30.00,,40.2054000000,20.3886450000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1476,Bratila 1. Kokel,Europe,Albania,Drin,Adriatic Sea - Greece - Black Sea Coast,,,40.7663450000,20.3175690000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1477,Cernaleve,Europe,Albania,Drin,Adriatic Sea - Greece - Black Sea Coast,,,42.0343930000,20.5456810000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1478,Dragobi,Europe,Albania,Drin,Adriatic Sea - Greece - Black Sea Coast,3.60,,42.4320340000,19.9919350000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1479,Dragot-Tepelena,Europe,Albania,Haliacmon,Adriatic Sea - Greece - Black Sea Coast,130.00,,40.3015410000,20.0247080000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1480,Gizavesh,Europe,Albania,Drin,Adriatic Sea - Greece - Black Sea Coast,2.90,,41.2365830000,20.3502260000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1481,Kaludh,Europe,Albania,Haliacmon,Adriatic Sea - Greece - Black Sea Coast,75.00,,40.1757990000,20.4488350000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1482,Kelcyre,Europe,Albania,Haliacmon,Adriatic Sea - Greece - Black Sea Coast,35.00,,40.3101110000,20.1970180000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1483,Kryezi,Europe,Albania,Drin,Adriatic Sea - Greece - Black Sea Coast,,,42.0990000000,20.0493040000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1484,Kukur 2,Europe,Albania,Drin,Adriatic Sea - Greece - Black Sea Coast,1.20,,40.8649800000,20.3557500000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1485,Picar 1,Europe,Albania,Haliacmon,Adriatic Sea - Greece - Black Sea Coast,2.00,,40.1477350000,20.0613510000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1486,Permet,Europe,Albania,Haliacmon,Adriatic Sea - Greece - Black Sea Coast,25.00,,40.2346270000,20.3532850000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1487,Skavica 2,Europe,Albania,Drin,Adriatic Sea - Greece - Black Sea Coast,300.00,,41.9062940000,20.3256190000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1488,Qukes,Europe,Albania,Drin,Adriatic Sea - Greece - Black Sea Coast,,,41.0791480000,20.4587680000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1489,Selenice,Europe,Albania,Haliacmon,Adriatic Sea - Greece - Black Sea Coast,60.00,,40.5472300000,19.6467240000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1490,Vlushe,Europe,Albania,Haliacmon,Adriatic Sea - Greece - Black Sea Coast,14.20,,40.5074190000,20.3173470000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1491,Selishte,Europe,Albania,Drin,Adriatic Sea - Greece - Black Sea Coast,1.35,,41.6341890000,20.2758250000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1492,Pocem,Europe,Albania,Haliacmon,Adriatic Sea - Greece - Black Sea Coast,50.00,,40.5052190000,19.7238560000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1493,Belesova 1+2,Europe,Albania,Drin,Adriatic Sea - Greece - Black Sea Coast,,,40.8166830000,20.0557430000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1494,Bence,Europe,Albania,Haliacmon,Adriatic Sea - Greece - Black Sea Coast,,,40.2565120000,20.0033770000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1496,Bradoshnica,Europe,Albania,Drin,Adriatic Sea - Greece - Black Sea Coast,,,42.4327990000,20.0533680000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1497,Bushtrica 1+2,Europe,Albania,Drin,Adriatic Sea - Greece - Black Sea Coast,1.10,,41.8948250000,20.4120100000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1498,Cerenec,Europe,Albania,Drin,Adriatic Sea - Greece - Black Sea Coast,1.20,,41.5214970000,20.4233400000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1499,Curraj-Eperm,Europe,Albania,Drin,Adriatic Sea - Greece - Black Sea Coast,24.00,,42.3495610000,19.9103620000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1500,Dunice,Europe,Albania,Drin,Adriatic Sea - Greece - Black Sea Coast,,,40.8897720000,20.5585010000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1501,Funares And Lunik,Europe,Albania,Drin,Adriatic Sea - Greece - Black Sea Coast,1.00,,41.2683810000,20.3071800000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1503,Holte,Europe,Albania,Drin,Adriatic Sea - Greece - Black Sea Coast,1.50,,40.9252800000,20.2099530000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1504,Hormova,Europe,Albania,Haliacmon,Adriatic Sea - Greece - Black Sea Coast,1.00,,40.2375250000,20.0993640000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1505,Kacni,Europe,Albania,Drin,Adriatic Sea - Greece - Black Sea Coast,1.10,,41.6149070000,20.2530110000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1506,Kapariel,Europe,Albania,Haliacmon,Adriatic Sea - Greece - Black Sea Coast,2.00,,40.1408560000,19.9466360000,P,,,,,Balkan Rivers Document,,,,
Aug-15,1507,Moglice,Europe,Albania,Haliacmon,Adriatic Sea - Greece - Black Sea Coast,115.00,,40.7035940000,20.3935330000,P,,,,,Balkan Rivers Document,,,,
